state,cluster,corr,members,window
OK,15,0.8052244916879182,"['Deafness', 'Hirsutism', 'Myoclonus', 'Tetany', 'Seizures', 'Polyuria']",2005-05
OR,11,0.6448184285454164,"['Lethargy', 'Paresis', 'Aphasia', 'Hyperacusis', 'Dysgeusia']",2005-05
PA,10,0.7942481112925618,"['Asthenia', 'Pruritus']",2005-05
RI,14,0.7395429666402332,"['Paresthesia', 'Chorea', 'Bulimia']",2005-05
SC,4,0.7234064855272488,"['Low Back Pain', 'Flatulence', 'Hematemesis', 'Chest Pain', 'Scotoma']",2005-05
SD,8,0.7112044471694319,"['Torticollis', 'Shoulder Pain']",2005-05
TN,5,0.7194018100735012,"['Horner Syndrome', 'Phantom Limb', 'Dysarthria', 'Fever']",2005-05
TX,4,0.6992710106966027,"['Hoarseness', 'Arthralgia']",2005-05
UT,13,0.6541353332455416,"['Sleep Disorders', 'Snoring', 'Back Pain', 'Anoxia', 'Gagging']",2005-05
VA,12,0.6351739594255742,"['Feminization', 'Paresthesia', 'Morning Sickness']",2005-05
VT,2,0.7508398045286633,"['Dystonia', 'Sleep Deprivation', 'Pelvic Pain']",2005-05
WA,13,0.7019285715170686,"['Mouth Breathing', 'Renal Colic', 'Paralysis', 'Tremor', 'Amblyopia', 'Oliguria']",2005-05
WI,13,0.6426166783078762,"['Dizziness', 'Hearing Loss']",2005-05
WV,1,0.7042361840946119,"['Nocturia', 'Catatonia', 'Weight Gain', 'Echolalia']",2005-05
WY,1,0.7831707395244819,"['Fatigue', 'Anorexia']",2005-05
AK,12,0.6703731067678986,"['Toothache', 'Amnesia']",2005-06
AL,3,0.6444276251635397,"['Sleep Disorders', 'Catatonia', 'Cerebellar Ataxia', 'Vomiting', 'Labor Pain', 'Anisocoria']",2005-06
AR,8,0.7030105163809646,"['Gastroparesis', 'Sleep Disorders', 'Headache', 'Halitosis', 'Toothache', 'Muscle Weakness', 'Eye Pain']",2005-06
AZ,18,0.6888787044380106,"['Encopresis', 'Pruritus', 'Amaurosis Fugax', 'Sleep Deprivation', 'Anorexia', 'Ophthalmoplegia', 'Hemoglobinuria', 'Hemoptysis', 'Facial Paralysis', 'Hyperacusis', 'Scotoma', 'Halitosis']",2005-06
CA,25,0.6777501249017893,"['Dysmenorrhea', 'Amblyopia', 'Coprophagia', 'Athetosis']",2005-06
CO,6,0.6516242767537069,"['Pelvic Pain', 'Confusion']",2005-06
CT,2,0.6739119885245332,"['Paralysis', 'Hearing Loss']",2005-06
DC,3,0.6608709335465096,"['Neuralgia', 'Morning Sickness']",2005-06
DE,10,0.8866206949335731,"['Agnosia', 'Stuttering', 'Purpura']",2005-06
FL,13,0.7982782186372133,"['Pelvic Pain', 'Dysuria']",2005-06
GA,4,0.6712901548862326,"['Coma', 'Angina Pectoris', 'Hemoptysis']",2005-06
HI,10,0.8458826181003587,"['Torticollis', 'Deafness', 'Sneezing', 'Purpura']",2005-06
IA,4,0.6997054582423167,"['Fatigue', 'Heartburn', 'Dizziness']",2005-06
ID,4,0.7495349356617244,"['Hypothermia', 'Apnea']",2005-06
IL,7,0.690096209222714,"['Deafness', 'Anisocoria', 'Hemianopsia', 'Psychomotor Agitation', 'Seizures', 'Hyperemesis Gravidarum', 'Persistent Vegetative State']",2005-06
IN,8,0.6970106054388026,"['Echolalia', 'Amnesia', 'Heart Murmurs', 'Quadriplegia', 'Illusions']",2005-06
KS,12,0.699004122249559,"['Syncope', 'Vomiting', 'Tics', 'Emaciation']",2005-06
KY,13,0.6994185750099817,"['Heartburn', 'Hirsutism', 'Angina Pectoris', 'Delirium', 'Sarcopenia', 'Flank Pain']",2005-06
LA,8,0.6136441189819072,"['Gastroparesis', 'Flatulence', 'Paresthesia', 'Tinea Pedis', 'Photophobia', 'Pallor', 'Hemiplegia', 'Eye Pain']",2005-06
MA,2,0.6845370336841246,"['Delirium', 'Paraplegia', 'Amblyopia']",2005-06
MD,9,0.6464991803182569,"['Low Back Pain', 'Myokymia', 'Coprophagia', 'Athetosis', 'Tetany', 'Vomiting', 'Edema', 'Persistent Vegetative State', 'Bulimia']",2005-06
ME,9,0.7379886754024997,"['Flatulence', 'Halitosis', 'Paresis', 'Anisocoria']",2005-06
MI,10,0.8834953755816611,"['Low Back Pain', 'Vomiting']",2005-06
MN,13,0.5976893881808355,"['Lethargy', 'Mutism', 'Angina Pectoris', 'Presbycusis', 'Anorexia']",2005-06
MO,10,0.6922597916391297,"['Hiccup', 'Vomiting', 'Back Pain']",2005-06
MS,5,0.6658941238019518,"['Headache', 'Hypercapnia']",2005-06
MT,6,0.8075833964264575,"['Hiccup', 'Hyperemesis Gravidarum', 'Aphasia']",2005-06
NC,1,0.6372881256511935,"['Phantom Limb', 'Fasciculation', 'Speech Disorders', 'Hypothermia', 'Eye Hemorrhage', 'Sleep Deprivation', 'Presbycusis']",2005-06
ND,1,0.7573583157238015,"['Neuralgia', 'Shoulder Pain', 'Coma', 'Aphasia', 'Chorea']",2005-06
NE,1,0.7554833971125591,"['Body Weight', 'Diarrhea']",2005-06
NH,6,0.7875554557998875,"['Hirsutism', 'Hyperventilation', 'Dyspnea']",2005-06
NJ,5,0.6423052974371182,"['Hemoptysis', 'Amblyopia', 'Edema', 'Neck Pain', 'Body Weight']",2005-06
NM,6,0.6917905540226638,"['Hoarseness', 'Sleep Deprivation', 'Apnea']",2005-06
NV,10,0.6266883421179257,"['Hoarseness', 'Hypercapnia', 'Vomiting']",2005-06
NY,2,0.6422325978395966,"['Headache', 'Gastroparesis', 'Hallucinations', 'Sciatica']",2005-06
OH,1,0.6019603472311198,"['Paraparesis', 'Snoring', 'Fasciculation', 'Metatarsalgia', 'Toothache', 'Dysphonia', 'Ophthalmoplegia', 'Hemoptysis']",2005-06
OK,4,0.5926762929575499,"['Deafness', 'Hirsutism', 'Headache', 'Torticollis', 'Tetany', 'Hot Flashes', 'Gagging', 'Polyuria', 'Seizures']",2005-06
OR,5,0.6610999803924013,"['Pelvic Pain', 'Pain']",2005-06
PA,5,0.7174859630390968,"['Livedo Reticularis', 'Athetosis']",2005-06
RI,10,0.6296817854529829,"['Amblyopia', 'Stuttering', 'Anoxia']",2005-06
SC,2,0.7310279382087044,"['Mouth Breathing', 'Gastroparesis', 'Renal Colic', 'Trismus', 'Hemoptysis']",2005-06
SD,13,0.7002742358444257,"['Myoclonus', 'Dizziness', 'Eye Pain']",2005-06
TN,3,0.7037606809174005,"['Torticollis', 'Communication Disorders', 'Halitosis', 'Anorexia']",2005-06
TX,18,0.6697757613003607,"['Hoarseness', 'Arthralgia']",2005-06
UT,3,0.7927706064303921,"['Hypothermia', 'Overweight']",2005-06
VA,11,0.6840299307028387,"['Shoulder Pain', 'Fasciculation', 'Hoarseness', 'Vertigo', 'Stupor', 'Overweight', 'Anisocoria']",2005-06
VT,8,0.628520826242949,"['Feminization', 'Gastroparesis', 'Bulimia']",2005-06
WA,14,0.6226562207543287,"['Intermittent Claudication', 'Hypoventilation', 'Earache', 'Illusions', 'Dysmenorrhea', 'Miosis', 'Persistent Vegetative State', 'Hemoptysis']",2005-06
WI,8,0.6856095030108795,"['Sneezing', 'Dyspnea']",2005-06
WV,6,0.6926203315800746,"['Nocturia', 'Catatonia', 'Weight Gain', 'Echolalia']",2005-06
WY,9,0.7126763671179535,"['Eye Pain', 'Flushing', 'Spasm']",2005-06
AK,1,0.9999999999999996,"['Paresthesia', 'Eye Pain', 'Halitosis']",2005-07
AL,1,0.8942345797182528,"['Weight Gain', 'Morning Sickness']",2005-07
AR,14,0.7145574492123723,"['Syncope', 'Hearing Loss', 'Presbycusis', 'Earache']",2005-07
AZ,15,0.6716673305382176,"['Neuralgia', 'Myokymia', 'Dyslexia', 'Dystonia', 'Fasciculation', 'Hoarseness', 'Athetosis', 'Vertigo', 'Photophobia', 'Amblyopia', 'Colic']",2005-07
CA,2,0.6544485445880626,"['Hypothermia', 'Snoring']",2005-07
CO,3,0.7015168648619269,"['Horner Syndrome', 'Hirsutism', 'Mutism', 'Nocturia', 'Stuttering', 'Sarcopenia', 'Halitosis', 'Body Weight']",2005-07
CT,7,0.7178906310168887,"['Paralysis', 'Hearing Loss']",2005-07
DC,17,0.692648200072638,"['Delirium', 'Gagging', 'Colic']",2005-07
DE,9,0.886620694933573,"['Agnosia', 'Stuttering', 'Purpura']",2005-07
FL,14,0.7494466352132956,"['Fever', 'Hemiplegia', 'Persistent Vegetative State', 'Quadriplegia']",2005-07
GA,2,0.6557927489219899,"['Gastroparesis', 'Birth Weight', 'Mental Retardation', 'Hypothermia', 'Ataxia']",2005-07
HI,3,0.8261909140716158,"['Weight Loss', 'Hirsutism', 'Aphasia', 'Torticollis', 'Arthralgia', 'Purpura']",2005-07
IA,3,0.6363220520784699,"['Weight Loss', 'Gastroparesis', 'Flushing', 'Coprophagia', 'Cachexia', 'Sweating Sickness']",2005-07
ID,6,0.6069212337109787,"['Cachexia', 'Dysmenorrhea', 'Dizziness', 'Amblyopia']",2005-07
IL,15,0.6567539609539967,"['Albuminuria', 'Polyuria', 'Miosis']",2005-07
IN,17,0.729585968493607,"['Vertigo', 'Flushing']",2005-07
KS,13,0.8080911079959714,"['Chills', 'Prosopagnosia', 'Chorea', 'Ecchymosis', 'Facial Pain']",2005-07
KY,13,0.7031637058967827,"['Pelvic Pain', 'Hyperventilation', 'Hyperalgesia', 'Overweight']",2005-07
LA,13,0.6266476409555916,"['Mutism', 'Communication Disorders', 'Angina Pectoris', 'Torticollis', 'Delirium', 'Bulimia', 'Spasm', 'Hemoptysis']",2005-07
MA,1,0.6893162923070991,"['Muscle Cramp', 'Tics']",2005-07
MD,4,0.6676095025454524,"['Low Back Pain', 'Myokymia', 'Coprophagia', 'Athetosis', 'Tetany', 'Edema', 'Persistent Vegetative State']",2005-07
ME,10,0.6868311201063529,"['Hirsutism', 'Neuralgia', 'Asthenia', 'Sneezing', 'Tinea Pedis', 'Delirium']",2005-07
MI,15,0.6521724122148873,"['Livedo Reticularis', 'Pelvic Pain', 'Weight Gain']",2005-07
MN,11,0.6526274285340589,"['Livedo Reticularis', 'Syncope', 'Hoarseness']",2005-07
MO,20,0.7522123923924815,"['Amnesia', 'Dizziness']",2005-07
MS,10,0.6397557258842125,"['Asthenia', 'Tetany', 'Diplopia', 'Miosis', 'Hiccup', 'Abdominal Pain', 'Bulimia']",2005-07
MT,3,0.9999999999999996,"['Hyperventilation', 'Eye Pain']",2005-07
NC,4,0.6783950217384864,"['Deafness', 'Phantom Limb', 'Sciatica', 'Fasciculation', 'Tinea Pedis', 'Hypothermia', 'Sleep Deprivation', 'Alien Hand Syndrome']",2005-07
ND,7,0.6863715824518141,"['Neuralgia', 'Shoulder Pain', 'Coma', 'Aphasia', 'Chorea']",2005-07
NE,6,0.6588716440519878,"['Sleep Disorders', 'Hypercapnia', 'Dystonia', 'Vomiting', 'Arthralgia', 'Metatarsalgia']",2005-07
NH,9,0.6956789763822049,"['Blindness', 'Coma', 'Bulimia']",2005-07
NJ,4,0.7517939654793179,"['Urinary Incontinence', 'Heartburn']",2005-07
NM,7,0.6683917091010976,"['Tremor', 'Gastroparesis', 'Blindness']",2005-07
NV,14,0.6549899298619796,"['Hoarseness', 'Hypercapnia', 'Vomiting']",2005-07
NY,9,0.7312876507869656,"['Dysphonia', 'Aphasia', 'Memory Disorders']",2005-07
OH,4,0.6931085039617676,"['Weight Loss', 'Intermittent Claudication', 'Pseudophakia', 'Cerebellar Ataxia', 'Hyperacusis', 'Cachexia', 'Tetany']",2005-07
OK,7,0.6985664290335777,"['Aphasia', 'Shoulder Pain', 'Pruritus']",2005-07
OR,1,0.5876520780267259,"['Paralysis', 'Renal Colic', 'Emaciation', 'Quadriplegia', 'Hyperacusis', 'Myoclonus', 'Hyperventilation', 'Stupor', 'Apnea', 'Polyuria']",2005-07
PA,7,0.6231914155320616,"['Livedo Reticularis', 'Dyspnea', 'Athetosis']",2005-07
RI,5,0.6540872041347228,"['Chorea', 'Paresthesia', 'Weight Gain']",2005-07
SC,2,0.7310177044228996,"['Gastroparesis', 'Flatulence', 'Scotoma', 'Dysgeusia']",2005-07
SD,8,0.9999999999999996,"['Syncope', 'Dysmenorrhea']",2005-07
TN,13,0.6498465112122094,"['Fatigue', 'Neuralgia']",2005-07
TX,9,0.7609382934428661,"['Amaurosis Fugax', 'Sleep Disorders']",2005-07
UT,5,0.6734003690076106,"['Hypothermia', 'Overweight']",2005-07
VA,12,0.6834445495212191,"['Anorexia', 'Dyspnea']",2005-07
VT,10,0.7188516802241732,"['Hot Flashes', 'Delirium']",2005-07
WA,14,0.6166751834829306,"['Sleep Disorders', 'Pruritus']",2005-07
WI,11,0.6306033882844851,"['Chest Pain', 'Confusion', 'Pruritus']",2005-07
WV,4,0.6518920451073016,"['Nocturia', 'Catatonia', 'Weight Gain', 'Echolalia']",2005-07
WY,7,0.7126763671179535,"['Eye Pain', 'Flushing', 'Spasm']",2005-07
AK,4,0.7666940877058882,"['Toothache', 'Snoring', 'Hyperventilation']",2005-08
AL,3,0.8870609685145205,"['Weight Gain', 'Morning Sickness']",2005-08
AR,12,0.6923592383576995,"['Syncope', 'Hearing Loss', 'Presbycusis', 'Muscle Weakness']",2005-08
AZ,17,0.63840329366452,"['Anorexia', 'Hallucinations']",2005-08
CA,12,0.617329807373051,"['Virilism', 'Ageusia', 'Urinoma', 'Purpura Fulminans', 'Anorexia', 'Hemoptysis']",2005-08
CO,20,0.6639904349684154,"['Sleep Disorders', 'Hypothermia', 'Hot Flashes', 'Fatigue', 'Purpura']",2005-08
CT,8,0.7217214104793008,"['Paralysis', 'Hearing Loss']",2005-08
DC,11,0.6636152513816178,"['Sciatica', 'Flushing']",2005-08
DE,7,0.7401376639664086,"['Torticollis', 'Deafness', 'Delirium', 'Hearing Loss', 'Oliguria']",2005-08
FL,11,0.6785586540408639,"['Myokymia', 'Flatulence', 'Paraplegia', 'Snoring', 'Catalepsy', 'Aphonia', 'Hemoglobinuria']",2005-08
GA,17,0.63990170569653,"['Neuralgia', 'Encopresis', 'Dizziness', 'Earache']",2005-08
HI,4,0.795478582735769,"['Headache', 'Body Weight']",2005-08
IA,9,0.6772761669239598,"['Intermittent Claudication', 'Dysuria', 'Encopresis', 'Torticollis', 'Sarcopenia', 'Hyperventilation', 'Amblyopia', 'Hemiplegia']",2005-08
ID,4,0.696611886280297,"['Dysarthria', 'Shoulder Pain', 'Pruritus', 'Myoclonus', 'Hyperventilation', 'Nausea', 'Polyuria', 'Purpura']",2005-08
IL,12,0.6779883895257891,"['Gagging', 'Agnosia', 'Morning Sickness']",2005-08
IN,13,0.6981108832985962,"['Illusions', 'Echolalia', 'Amnesia', 'Heart Murmurs']",2005-08
KS,15,0.693365995178323,"['Mouth Breathing', 'Overweight', 'Mutism', 'Hemianopsia', 'Flank Pain', 'Amblyopia', 'Muscle Cramp', 'Dysgeusia']",2005-08
KY,5,0.6723172640325644,"['Pelvic Pain', 'Hyperventilation', 'Hyperalgesia', 'Overweight']",2005-08
LA,6,0.6019247667275393,"['Shoulder Pain', 'Amnesia', 'Blindness', 'Cachexia', 'Hyperacusis', 'Confusion', 'Labor Pain', 'Livedo Reticularis', 'Motion Sickness']",2005-08
MA,11,0.6322438459440644,"['Myokymia', 'Paraparesis', 'Hypocapnia', 'Athetosis', 'Ataxia']",2005-08
MD,7,0.7142332476428455,"['Pseudophakia', 'Tics', 'Purpura Fulminans', 'Dizziness', 'Fatigue', 'Myotonia', 'Anisocoria']",2005-08
ME,5,0.7696578009605397,"['Asthenia', 'Neuralgia', 'Sneezing', 'Tinea Pedis', 'Delirium']",2005-08
MI,13,0.6823116890051256,"['Morning Sickness', 'Snoring', 'Athetosis', 'Quadriplegia']",2005-08
MN,5,0.667594285043442,"['Seizures', 'Proteinuria']",2005-08
MO,14,0.725032848278385,"['Heartburn', 'Paralysis']",2005-08
MS,11,0.6493382395820664,"['Headache', 'Hypercapnia']",2005-08
MT,9,0.6964887246521133,"['Dyspnea', 'Morning Sickness']",2005-08
NC,9,0.7455675764704333,"['Delirium', 'Sneezing']",2005-08
ND,5,0.6863715824518142,"['Neuralgia', 'Shoulder Pain', 'Coma', 'Aphasia', 'Chorea']",2005-08
NE,7,0.6890622830067882,"['Low Back Pain', 'Hirsutism', 'Dysarthria', 'Nocturia', 'Coprophagia', 'Headache', 'Obesity', 'Muscle Weakness', 'Motion Sickness', 'Fever']",2005-08
NH,4,0.6962984849477217,"['Tremor', 'Weight Loss', 'Morning Sickness']",2005-08
NJ,10,0.6401685428858829,"['Headache', 'Flushing']",2005-08
NM,2,0.7421657813532837,"['Headache', 'Deafness', 'Apnea']",2005-08
NV,4,0.7748983315670106,"['Hyperacusis', 'Renal Colic', 'Sleep Deprivation', 'Pruritus', 'Colic']",2005-08
NY,15,0.6671029866812848,"['Horner Syndrome', 'Apnea', 'Nausea', 'Susac Syndrome', 'Hemiplegia']",2005-08
OH,12,0.6170092619437325,"['Hyperalgesia', 'Tics', 'Aphonia', 'Tinea Pedis', 'Vertigo', 'Muscle Cramp', 'Spasm']",2005-08
OK,10,0.7397331414683141,"['Jaundice', 'Bulimia']",2005-08
OR,15,0.6268389987915928,"['Low Back Pain', 'Overweight', 'Paralysis']",2005-08
PA,11,0.6586631857504486,"['Trismus', 'Asthenia', 'Urinary Incontinence', 'Pruritus']",2005-08
RI,14,0.7909579825875108,"['Echolalia', 'Syncope', 'Dystonia', 'Hemoptysis']",2005-08
SC,12,0.7814931102234987,"['Flatulence', 'Gastroparesis', 'Scotoma']",2005-08
SD,2,0.6082631665788844,"['Lethargy', 'Sciatica', 'Purpura', 'Body Weight', 'Sneezing', 'Pruritus', 'Earache', 'Hyperventilation', 'Hearing Loss', 'Diarrhea']",2005-08
TN,13,0.6295306144619044,"['Acute Coronary Syndrome', 'Heartburn', 'Chorea']",2005-08
TX,12,0.6179264789510936,"['Respiratory Sounds', 'Mutism', 'Paraparesis', 'Learning Disorders', 'Hematemesis', 'Body Weight', 'Dysarthria', 'Piriformis Muscle Syndrome', 'Body Weight Changes', 'Unconsciousness', 'Muscular Atrophy', 'Sarcopenia', 'Hypercalciuria']",2005-08
UT,8,0.6869130729821424,"['Torticollis', 'Jaundice']",2005-08
VA,20,0.68778496465673,"['Thinness', 'Sneezing', 'Angina Pectoris', 'Facial Pain', 'Myotonia']",2005-08
VT,6,0.7341894492788558,"['Apnea', 'Shoulder Pain', 'Chest Pain']",2005-08
WA,10,0.7039635603883684,"['Lethargy', 'Hiccup']",2005-08
WI,3,0.6925399907351137,"['Urinary Incontinence', 'Amnesia']",2005-08
WV,16,0.6526657118136882,"['Tremor', 'Deafness', 'Paralysis']",2005-08
WY,7,0.7126763671179535,"['Eye Pain', 'Flushing', 'Spasm']",2005-08
AK,11,0.8089466934678634,"['Snoring', 'Sciatica']",2005-09
AL,10,0.665434266391548,"['Jaundice', 'Constipation']",2005-09
AR,7,0.6785115716099044,"['Weight Loss', 'Dysarthria', 'Hemianopsia', 'Weight Gain', 'Dyspepsia', 'Hemiplegia']",2005-09
AZ,11,0.6697424731233316,"['Hallucinations', 'Encopresis']",2005-09
CA,11,0.7720871923459616,"['Pseudophakia', 'Hyperoxia']",2005-09
CO,18,0.7777941458679872,"['Dyspepsia', 'Amnesia']",2005-09
CT,9,0.6907432242942017,"['Catatonia', 'Sneezing', 'Syncope', 'Hyperventilation', 'Arthralgia', 'Facial Pain']",2005-09
DC,6,0.6703151693817426,"['Low Back Pain', 'Paresthesia']",2005-09
DE,13,0.8866206949335725,"['Agnosia', 'Purpura']",2005-09
FL,1,0.7095970747681756,"['Paresis', 'Lethargy']",2005-09
GA,8,0.5617320780540817,"['Renal Colic', 'Hemianopsia', 'Coma', 'Amnesia', 'Hoarseness', 'Cough', 'Hemoglobinuria', 'Fever']",2005-09
HI,11,0.7071884700323067,"['Tinnitus', 'Sciatica']",2005-09
IA,12,0.719361775080418,"['Seizures', 'Gagging']",2005-09
ID,13,0.6359048010035814,"['Headache', 'Pain']",2005-09
IL,19,0.5984427823153249,"['Mutism', 'Facial Pain']",2005-09
IN,7,0.6632426560645308,"['Pallor', 'Gastroparesis']",2005-09
KS,13,0.6390069277757812,"['Flatulence', 'Emaciation', 'Tics', 'Proteinuria', 'Colic']",2005-09
KY,10,0.6642942604041069,"['Heartburn', 'Pruritus']",2005-09
LA,13,0.685281716546265,"['Hypothermia', 'Facial Pain', 'Polyuria', 'Ecchymosis']",2005-09
MA,6,0.6387626895363969,"['Pelvic Pain', 'Photophobia', 'Facial Paralysis', 'Sneezing']",2005-09
MD,8,0.6144835477620515,"['Sleep Disorders', 'Mental Retardation', 'Abdominal Pain', 'Angina Pectoris', 'Proteinuria', 'Feminization']",2005-09
ME,3,0.7647703590228341,"['Tremor', 'Hemianopsia', 'Hemiplegia']",2005-09
MI,1,0.7226547757024936,"['Horner Syndrome', 'Dysuria', 'Coprophagia', 'Trismus', 'Dizziness', 'Dysphonia', 'Dysgeusia']",2005-09
MN,20,0.6566970776815219,"['Hydrops Fetalis', 'Hyperesthesia', 'Orthostatic Intolerance', 'Paralysis', 'Persistent Vegetative State', 'Cerebellar Ataxia', 'Hearing Loss', 'Hyperemesis Gravidarum', 'Apnea', 'Ophthalmoplegia', 'Bulimia']",2005-09
MO,4,0.7691968425848229,"['Syncope', 'Speech Disorders']",2005-09
MS,10,0.7110616170665657,"['Dysuria', 'Chorea', 'Fever']",2005-09
MT,2,0.9999999999999994,"['Hyperventilation', 'Eye Pain']",2005-09
NC,16,0.6695633505313122,"['Catatonia', 'Myoclonus', 'Dysphonia']",2005-09
ND,2,0.6770976404181634,"['Pain', 'Amnesia', 'Angina Pectoris', 'Hot Flashes', 'Dyspepsia', 'Tinnitus']",2005-09
NE,9,0.6697906345101914,"['Bulimia', 'Morning Sickness']",2005-09
NH,17,0.7493607476706725,"['Sleep Deprivation', 'Neuralgia']",2005-09
NJ,16,0.6959779112431502,"['Deafness', 'Hemiplegia', 'Angina Pectoris']",2005-09
NM,11,0.5897215481205859,"['Dysarthria', 'Dysuria', 'Snoring', 'Torticollis', 'Body Weight']",2005-09
NV,11,0.6646429292732522,"['Hoarseness', 'Hypercapnia', 'Vomiting']",2005-09
NY,5,0.6496249122628507,"['Hypergammaglobulinemia', 'Oliguria', 'Speech Disorders']",2005-09
OH,20,0.7009125194017423,"['Feminization', 'Torticollis', 'Mutism']",2005-09
OK,12,0.6632411644833204,"['Echolalia', 'Dysgeusia', 'Motion Sickness', 'Apnea', 'Agnosia', 'Anorexia']",2005-09
OR,13,0.7185421621128063,"['Hyperesthesia', 'Labor Pain', 'Chills', 'Muscle Cramp']",2005-09
PA,9,0.6853953468611204,"['Labor Pain', 'Learning Disorders']",2005-09
RI,11,0.6368383372443934,"['Heartburn', 'Tremor', 'Torticollis', 'Hot Flashes', 'Hyperemesis Gravidarum']",2005-09
SC,5,0.6579487496740961,"['Flatulence', 'Back Pain', 'Hematemesis', 'Chest Pain', 'Scotoma', 'Body Weight']",2005-09
SD,3,0.7180303609601516,"['Neuralgia', 'Miosis', 'Motion Sickness', 'Bulimia']",2005-09
TN,14,0.7474683994679214,"['Flushing', 'Edema']",2005-09
TX,5,0.6040541529220601,"['Livedo Reticularis', 'Hemiplegia', 'Miosis']",2005-09
UT,4,0.6003102876944328,"['Weight Loss', 'Constipation']",2005-09
VA,16,0.7694734922225315,"['Jaundice', 'Gastroparesis']",2005-09
VT,4,0.6919427970767213,"['Gagging', 'Constipation']",2005-09
WA,17,0.674817310219003,"['Dysarthria', 'Hirsutism', 'Acute Coronary Syndrome', 'Facial Pain', 'Anisocoria', 'Neck Pain']",2005-09
WI,10,0.7172784135404796,"['Mouth Breathing', 'Thinness', 'Dysarthria']",2005-09
WV,16,0.7296853705206487,"['Hallucinations', 'Hearing Loss', 'Diarrhea']",2005-09
WY,5,0.7855034086778634,"['Tinnitus', 'Hallucinations', 'Aphasia']",2005-09
AK,11,0.6297430099233441,"['Hallucinations', 'Tics', 'Jaundice', 'Blindness', 'Abdominal Pain', 'Stuttering', 'Torticollis', 'Feminization']",2005-10
AL,13,0.6829462850226602,"['Hydrops Fetalis', 'Facial Pain', 'Nocturia', 'Fasciculation', 'Paresthesia', 'Edema']",2005-10
AR,13,0.7937846927070719,"['Chest Pain', 'Confusion']",2005-10
AZ,1,0.5827079211626195,"['Hyperesthesia', 'Gastroparesis', 'Chills', 'Arthralgia', 'Facial Pain', 'Hiccup', 'Gagging', 'Hyperemesis Gravidarum', 'Anisocoria', 'Metatarsalgia']",2005-10
CA,13,0.6449764015540256,"['Hyperesthesia', 'Muscular Atrophy', 'Hyperacusis', 'Amaurosis Fugax', 'Hypergammaglobulinemia', 'Presbycusis']",2005-10
CO,1,0.6473715413250477,"['Dyspepsia', 'Amnesia']",2005-10
CT,14,0.6749020332857684,"['Anorexia', 'Ataxia', 'Tinnitus', 'Pruritus']",2005-10
DC,14,0.7266020121236231,"['Trismus', 'Hemiplegia', 'Paraplegia']",2005-10
DE,4,0.6904326285604816,"['Heartburn', 'Dysuria', 'Tics', 'Paresthesia', 'Stuttering', 'Proteinuria', 'Hiccup', 'Dyspepsia', 'Neck Pain']",2005-10
FL,2,0.6105353359248394,"['Dyskinesias', 'Thinness', 'Paraparesis', 'Body Weight Changes', 'Amnesia', 'Cerebellar Ataxia', 'Eye Hemorrhage', 'Hypokinesia', 'Vocal Cord Paralysis', 'Pallor']",2005-10
GA,8,0.6621262371634339,"['Cyanosis', 'Weight Gain', 'Proteinuria']",2005-10
HI,16,0.7943340087897309,"['Colic', 'Earache']",2005-10
IA,11,0.6749677609292393,"['Sleep Disorders', 'Dyspepsia']",2005-10
ID,12,0.708498685355026,"['Ecchymosis', 'Cachexia', 'Dysmenorrhea', 'Dizziness', 'Amblyopia']",2005-10
IL,7,0.6420676994949056,"['Toothache', 'Coprophagia', 'Chest Pain']",2005-10
IN,14,0.6479099827402723,"['Gagging', 'Tics']",2005-10
KS,1,0.6316698609025075,"['Flatulence', 'Emaciation', 'Flushing', 'Proteinuria', 'Colic']",2005-10
KY,1,0.6211349548405256,"['Lethargy', 'Gastroparesis', 'Mutism', 'Urinary Incontinence', 'Blindness', 'Arthralgia', 'Sleep Deprivation', 'Susac Syndrome', 'Myotonia']",2005-10
